"ID_R","ID_C","supid","yr","n","latn","lonn","demn","ban","arean","duran","mortn","m0.fitted.n","sp.fitted.n"
10,9,1,9,27989,37.3351377996713,-119.201406691021,903.176025581478,18.2418296473615,0.103147665154168,22.4714709350102,0.00971810354067669,-1.95192425870414,-2.06774347613769
10,10,1,9,88568,37.3266374424171,-118.812624198356,1866.55777673652,32.6653617559389,0.0261719808508716,29.1467685845904,0.144374943546202,-1.67785486415008,-1.7728757862633
11,11,1,9,23396,36.7239405240212,-118.298878547615,2379.37985937767,43.4564865789024,0.0824072491024107,23.2072576508805,0.00341938792956061,-1.94045918770267,-2.03050267341589
12,11,1,9,1221,36.109375,-118.109375,1623.04,44.68,0.0606060606060606,16,0.0163800163800164,-2.21617939766733,-2.17331107358784
13,12,1,9,96626,35.8189329864633,-117.859296087492,2523.40768074845,34.7210172210378,0.105375364808644,28.2764369838346,0.0238548630803303,-1.71445725880165,-1.8276560684153
14,12,1,9,72641,35.2407281614378,-117.827865590713,1928.63465811319,17.6618773144643,0.127324789030988,31.5744414311477,0.00245040679506064,-1.68463405034528,-1.85648088822909
16,13,1,9,22670,34.1351965703573,-117.269112538597,1655.90903617115,13.0792845169828,0.132730480811645,32.8069254521394,0.00330833700926334,-1.64295374910019,-2.10027678383048
18,15,1,9,1026,33.109375,-116.484375,1024.98,14.85,0.0994152046783626,36,0.00389863547758285,-1.64728040905826,-2.16662814901901
2,1,1,10,11947,41.2776913137189,-123.376115604336,672.438944504897,40.1731748556123,0.0801037917468821,17.788984682347,0.00979325353645267,-2.23382613331276,-2.3533144530309
1,2,1,10,22819,41.8622289813313,-122.751071612472,1375.40367150182,47.831085060695,0.0351023270081949,26.6307024847715,0.00385643542661817,-1.72561448426848,-2.03459933886313
2,2,1,10,11784,41.146247029871,-122.652335794297,1547.12633570944,30.7308791581806,0.0766293279022403,42.8557365919891,0.0998811948404616,-1.31801329076039,-1.45519095052966
3,2,1,10,160137,40.8143455876843,-122.819620758319,1093.77099227536,40.5070572697128,0.178197418460443,25.0239544889688,0.00254781843046891,-2.12636025456867,-2.43439603640205
1,3,1,10,73143,41.7568293018471,-122.301883168929,1115.88613196068,26.8319118712659,0.0499159181329724,18.2178745744637,0.00742381362536401,-2.30172658085618,-2.4170282254881
5,3,1,10,62980,39.7688800015878,-122.304546086059,1434.68963369324,26.2442845347729,0.0954429977770721,29.9022229279136,0.00925690695458876,-1.86585594647629,-1.98295813405054
6,3,1,10,14035,39.1334398379052,-122.14127738689,1646.4420320627,26.7961610260064,0.0779479871749198,24.3227645172782,0.0148913430708942,-1.93128766868473,-1.76022727243908
7,3,1,10,26317,38.8078208714899,-122.201886494471,681.861403275449,23.2927373940799,0.0820002279895125,16.9141619485504,0.00163392483945739,-2.19160718970691,-2.53741115221797
1,4,1,10,12362,41.6248053510759,-121.609375,1730.16080407701,46.3680860702152,0.0861511082349134,21.3703284258211,0.00113250283125708,-1.95384663177387,-2.21685743210989
2,4,1,10,41227,41.2601499775632,-121.656907563611,1849.43188759793,24.8872294855313,0.0325999951488102,29.9194459941301,0.0352924054624397,-1.74212624210361,-1.84148251557957
10,4,1,10,19805,37.3632881532441,-121.760492142136,246.18182832618,31.4507836404948,0.067760666498359,22.6163595051755,0.00111083059833375,-2.04967275529008,-2.53366950839872
2,5,1,10,180331,41.3012492479108,-121.300124233354,1552.41921949083,28.4133146824451,0.125901813886686,28.107241683349,0.00547881395877581,-1.74981346378215,-1.93097267611976
3,5,1,10,15853,40.6319732463887,-121.183319994638,1320.37902479026,26.3647448432473,0.0755062133350154,23.889863117391,0.00706490885005993,-1.90711783224293,-1.92203573752451
3,6,1,10,18912,40.6219463832487,-120.695676025804,1352.9720822758,17.8661104060914,0.0858185279187817,26.4803299492386,0.0181366328257191,-1.94121991994952,-1.84470336117177
4,6,1,10,174032,40.2882386572584,-120.78768631631,1934.05853733796,36.9662074790843,0.0962868897673991,35.64859910821,0.0686827709846465,-1.41857318813189,-1.18853475633179
5,6,1,10,21547,39.7691710272892,-120.792985247366,1468.66716758714,38.6830960226482,0.138859237944958,27.8166798162157,0.00315589177147631,-1.70410940381955,-1.38874253286399
1,7,1,10,29604,41.8335338974463,-120.186281836914,1619.40406330226,21.6420926226186,0.0846169436562627,41.9975003377922,0.062052425347926,-1.35448484823884,-1.34886518774318
2,7,1,10,12562,41.109375,-120.380639527941,1487.82809982487,15.361556280847,0.142732049036778,26.0440216526031,0.0793663429390224,-1.85383570727756,-1.71098609116772
3,7,1,10,59009,40.900836895643,-120.262158897372,1778.33845413412,20.3897741022556,0.0927485637784067,39.6048229931027,0.00562626040095579,-1.42888544027369,-1.42577188174875
4,7,1,10,159276,40.3096138934931,-120.307208477737,1783.69625273111,26.4497887315101,0.0874017428865617,41.6236156106381,0.121455837665436,-1.3165272221594,-1.12438214907926
5,7,1,10,58178,39.7559896997147,-120.331535868369,1406.10260579601,28.3217473959229,0.0971501254769844,22.837859672041,0.0147994087111967,-2.05717748739797,-1.90520499949699
6,7,1,10,32831,39.2745085627913,-120.314535519022,1290.2579044196,36.4477174012366,0.0842496421065456,20.4365081782462,0.0202247875483537,-2.13981093284597,-2.20004513671437
7,7,1,10,86712,38.7608433665467,-120.28242342467,782.504439869914,30.2937220915214,0.122428268290433,17.6117031091429,0.00134929421533352,-2.19378402237814,-2.37644976180609
1,8,1,10,32890,41.6970346229857,-119.645457395865,1849.64718151414,30.8138084524171,0.0744299179081788,33.0079051383399,0.0616600790513834,-1.56613540278647,-1.5800682111203
2,8,1,10,85699,41.2701732590229,-119.721346843312,1937.59141856964,31.7416114540426,0.0749600345394929,28.5903102719985,0.0319373621629191,-1.71133510947798,-1.73086221144836
5,8,1,10,113341,39.8266540517112,-119.782033173124,1980.89343106202,19.8821568540952,0.0646191581157745,35.1403728571303,0.0365357637571576,-1.57859539140164,-1.4051479778024
6,8,1,10,135008,39.3223642302678,-119.769893265584,2167.62994644762,33.685690551671,0.0376348068262621,30.148094927708,0.0389828750888836,-1.64453271861677,-1.43742511861762
7,8,1,10,134694,38.787464781282,-119.807845236239,1936.95213602685,40.4319542815567,0.0677981201835271,28.3877455565949,0.0186571042511173,-1.68250719623381,-1.42846683982269
8,8,1,10,35347,38.2929372542224,-119.743424565734,1473.50996491923,35.6060138059807,0.0975471751492347,26.8195320677851,0.00783659150705859,-1.7689046771957,-1.84101941265217
8,9,1,10,93354,38.2744723712964,-119.282617442745,2421.01300661996,44.2504359748913,0.0500889088844613,25.9412665766866,0.0228163763738029,-1.78269926809988,-1.62495582983226
10,9,1,10,27784,37.3343696012093,-119.201640332566,902.002927224302,18.210922473366,0.0715159804203858,27.4126115750072,0.00550676648430751,-1.77419891468111,-2.13425220698057
10,10,1,10,84255,37.3276854860246,-118.817711300516,1868.57011928075,32.871065456056,0.0364251379740075,25.8860957806658,0.0183015844756988,-1.80962810612371,-1.867505442566
11,10,1,10,1401,36.984375,-118.609375,923.36,14.49,0.0214132762312634,21,0.0164168451106353,-1.99955474521525,-2.04596561123626
10,11,1,10,1775,37.484375,-118.109375,3361.3,18.13,0.0112676056338028,36,0.350422535211268,-1.61014421837457,-1.42334056157007
11,11,1,10,22178,36.729138955271,-118.302967749572,2397.34839931464,44.3469902606186,0.0757056542519614,31.9294345748039,0.00969429164036432,-1.50884253517551,-1.78395068624295
11,12,1,10,3754,36.7935785162493,-117.920776172083,2776.64499733618,13.2710548748002,0.0817794352690464,31.1933937133724,0.0103889184869473,-1.79374915949001,-1.63924670878134
13,12,1,10,104675,35.8271180140912,-117.857077412228,2523.71882846907,34.9010995939814,0.115137329830428,32.5119273943157,0.0955911153570576,-1.50680789893606,-1.50350151477814
14,12,1,10,71927,35.2255327015585,-117.829704292199,1931.97770225367,17.7241732589987,0.136624633308771,29.5377535556884,0.00226618655025234,-1.74884512276287,-1.77147753975814
16,13,1,10,15670,34.1467553446075,-117.252666320996,1633.67667581366,12.6280880663689,0.0772176132737715,37.3878749202297,0.0391193363114231,-1.54054396823386,-1.5298283235413
17,15,1,10,1579,33.984375,-116.109375,1327.48,7.61,0.0709309689677011,115,0.00253324889170361,-0.87473364836517,-1.73942458704889
2,1,1,11,6770,41.3477797267356,-123.347779726736,907.803036927622,27.0738522895126,0.122599704579025,29.4502215657312,0.0422451994091581,-1.6922693695593,-1.80357628808201
2,2,1,11,124642,41.2911626398004,-122.817457949568,1107.31352666036,37.3835233709344,0.30548290303429,29.8330659007397,0.0159015420163348,-1.99575807366903,-2.21868086598268
3,2,1,11,33793,40.7304540696298,-122.691951273193,1330.79296599888,37.0677258603853,0.122747314532596,47.287722309354,0.0507501553576184,-1.34714287971279,-1.51647207124065
6,2,1,11,86696,39.3215301167297,-122.754468199225,599.279589715789,29.5043787487312,0.161449201808619,25.2949155670388,0.00314893420688382,-2.06347883228272,-2.34287270933741
1,3,1,11,87880,41.7970670232135,-122.318415737369,1187.7337271279,27.6931960628129,0.0757965407373691,20.6055188893946,0.00451752389622212,-2.18339032126014,-2.34757580122181
2,3,1,11,14555,41.273931853315,-122.215687263827,1134.68823084851,11.9739065613191,0.0688423222260392,19.0421848162144,0.00219855719683957,-2.08496376763941,-2.40518630452792
4,3,1,11,35200,40.2274254261364,-122.319442471591,718.651919034091,18.1137721590909,0.194090909090909,29.0150852272727,0.0120738636363636,-1.71278768808092,-2.08301379029803
5,3,1,11,26555,39.8674007955187,-122.202455399172,1611.63921897948,24.9803325174167,0.0984372057992845,26.9231406514781,0.0199209188476746,-1.85173207417866,-1.98177031339698
7,3,1,11,26274,38.8081599204537,-122.201914202253,681.902845017888,23.3133093552561,0.0672527974423384,18.996460379082,0.00201720331887037,-2.10310993774098,-2.5629866135214
